attention,key
50.94666290283203,2
50.82512283325195,2
50.907833099365234,2
50.653541564941406,2
50.54304122924805,2
50.466041564941406,2
50.42843246459961,2
49.474117279052734,2
47.68699264526367,2
43.52823257446289,2
38.39295196533203,2
,
30.84524154663086,1
25.40106201171875,1
26.872024536132812,1
28.736122131347656,1
31.49199676513672,1
31.655790328979492,1
30.72417640686035,1
32.351837158203125,1
34.888206481933594,1
36.67736053466797,1
41.93830490112305,1
42.690391540527344,1
44.25428771972656,1
44.69966506958008,1
45.544559478759766,1
,
45.5852165222168,0
46.61528778076172,0
46.61301040649414,0
49.67360305786133,0
51.57819747924805,0
52.44807815551758,0
52.49077606201172,0
52.92130661010742,0
51.880332946777344,0
50.87471389770508,0
51.66844177246094,0
51.66688919067383,0
51.546905517578125,0
49.992401123046875,0
,
51.02345275878906,1
50.99137878417969,1
52.74737548828125,1
53.3712043762207,1
53.55937576293945,1
52.76665115356445,1
53.308555603027344,1
51.42383575439453,1
49.581729888916016,1
49.01002883911133,1
48.86750793457031,1
48.72415542602539,1
49.774112701416016,1
49.543739318847656,1
47.004859924316406,1
,
44.217159271240234,1
40.26369857788086,1
35.36915588378906,1
34.858211517333984,1
34.757179260253906,1
36.116004943847656,1
30.14036750793457,1
30.446672439575195,1
36.145774841308594,1
38.17080307006836,1
37.530059814453125,1
40.0693244934082,1
40.96770095825195,1
41.07636642456055,1
38.29465103149414,1
34.69257354736328,1
,
31.21444320678711,0
30.456613540649414,0
30.4538631439209,0
30.939735412597656,0
31.149118423461914,0
32.03972625732422,0
30.497215270996094,0
27.035852432250977,0
22.81367301940918,0
22.499967575073242,0
17.85610008239746,0
14.762894630432129,0
12.921809196472168,0
12.02941608428955,0
10.027200698852539,0
,
9.451641082763672,1
8.688661575317383,1
10.066582679748535,1
12.32885456085205,1
14.720613479614258,1
14.737414360046387,1
15.035022735595703,1
15.180529594421387,1
15.152061462402344,1
14.730308532714844,1
15.080550193786621,1
14.387622833251953,1
13.971700668334961,1
13.469779014587402,1
12.685844421386719,1
,
11.106546401977539,1
11.145939826965332,1
11.108333587646484,1
11.094854354858398,1
11.280132293701172,1
11.225969314575195,1
10.102601051330566,1
7.871638298034668,1
5.558826446533203,1
5.557492256164551,1
5.260565280914307,1
4.885195255279541,1
5.034232139587402,1
5.342410087585449,1
6.9897236824035645,1
,
6.754480361938477,0
6.533382415771484,0
6.554598331451416,0
6.63564395904541,0
6.5492987632751465,0
6.663578987121582,0
6.8161702156066895,0
6.879133701324463,0
7.042504787445068,0
6.024257183074951,0
7.055373191833496,0
7.293059349060059,0
8.415409088134766,0
8.45898723602295,0
8.418488502502441,0
,
8.39824390411377,2
8.211365699768066,2
7.823089599609375,2
5.773753643035889,2
5.743492126464844,2
5.677006244659424,2
5.605449199676514,2
5.512481212615967,2
5.610847473144531,2
5.617374420166016,2
6.459397792816162,2
6.807308197021484,2
6.131430149078369,2
5.948543071746826,2
4.498810291290283,2
,
4.142420768737793,0
2.924459457397461,0
2.8991222381591797,0
2.919323682785034,0
2.8983983993530273,0
2.8189868927001953,0
2.9237375259399414,0
2.907745599746704,0
3.3075504302978516,0
8.390625,0
9.08306884765625,0
12.291668891906738,0
15.795330047607422,0
15.850205421447754,0
16.766027450561523,0
18.7115421295166,0
19.92900276184082,0
21.34182357788086,0
22.737674713134766,0
23.88985252380371,0
24.952804565429688,0
31.45978355407715,0
33.63985061645508,0
33.951805114746094,0
34.390296936035156,0
35.43486404418945,0
35.23741149902344,0
34.58997344970703,0
32.40889358520508,0
32.925785064697266,0
27.888961791992188,0
30.36069107055664,0
36.36433410644531,0
37.50328826904297,0
38.87416458129883,0
41.990440368652344,0
43.910892486572266,0
,
44.97696304321289,2
44.4416389465332,2
43.971397399902344,2
40.32267761230469,2
38.65632247924805,2
38.560546875,2
38.2988395690918,2
37.14376449584961,2
38.07674026489258,2
39.06218719482422,2
38.34379959106445,2
42.48191833496094,2
44.56169128417969,2
42.8493537902832,2
,
40.542213439941406,2
37.804229736328125,2
33.66667556762695,2
29.43505096435547,2
26.26825714111328,2
26.910045623779297,2
27.43560791015625,2
27.7484073638916,2
28.634124755859375,2
28.481182098388672,2
28.522918701171875,2
30.313213348388672,2
29.018695831298828,2
29.08921241760254,2
23.90205192565918,2
16.095848083496094,2
,
12.865949630737305,1
13.010293960571289,1
13.7315034866333,1
18.66516876220703,1
