attention,key
56.77013397216797,2
57.187255859375,2
56.27307891845703,2
55.67331314086914,2
55.5671501159668,2
55.65104675292969,2
56.15721893310547,2
59.74758529663086,2
62.75481033325195,2
,
66.56198120117188,0
67.58421325683594,0
66.77794647216797,0
65.51596069335938,0
63.51404571533203,0
60.7133674621582,0
58.18913269042969,0
55.73098373413086,0
54.412837982177734,0
53.68821334838867,0
52.982994079589844,0
53.73472595214844,0
54.919681549072266,0
58.9422721862793,0
62.99781036376953,0
,
62.28801345825195,0
65.23101043701172,0
65.2112045288086,0
63.21047592163086,0
62.26755142211914,0
62.525428771972656,0
62.69308853149414,0
62.52485656738281,0
62.308990478515625,0
61.72978210449219,0
61.42979049682617,0
61.16254806518555,0
61.18996810913086,0
62.28103256225586,0
63.72715377807617,0
62.749473571777344,0
,
62.40121841430664,0
58.942222595214844,0
55.15810775756836,0
55.2609748840332,0
54.423606872558594,0
53.23274230957031,0
52.317787170410156,0
50.646854400634766,0
49.559974670410156,0
47.58790588378906,0
46.94649124145508,0
47.761268615722656,0
48.13365173339844,0
47.61860275268555,0
46.13752746582031,0
,
44.27838897705078,1
40.349056243896484,1
41.128990173339844,1
42.33647537231445,1
42.2462158203125,1
43.88723373413086,1
46.65828323364258,1
47.36201095581055,1
48.80241394042969,1
49.37059783935547,1
49.65412521362305,1
50.6467170715332,1
51.53482437133789,1
51.92790222167969,1
52.454017639160156,1
,
53.03619384765625,1
53.96023941040039,1
54.60839080810547,1
54.545021057128906,1
54.59275436401367,1
56.285587310791016,1
54.506473541259766,1
53.86701202392578,1
53.82773971557617,1
54.25008773803711,1
54.221981048583984,1
54.83866882324219,1
54.6959228515625,1
57.364227294921875,1
59.13585662841797,1
,
58.86445236206055,2
54.89597702026367,2
54.41755676269531,2
53.14348220825195,2
50.99238204956055,2
48.12810516357422,2
48.16172409057617,2
49.19353103637695,2
49.69331741333008,2
48.32883834838867,2
47.8566780090332,2
46.349239349365234,2
43.890750885009766,2
42.50935745239258,2
37.7376708984375,2
,
36.59023666381836,0
33.19941711425781,0
30.474578857421875,0
31.294706344604492,0
34.27108383178711,0
38.06985092163086,0
41.57354736328125,0
43.39361572265625,0
43.65550994873047,0
43.92301559448242,0
42.039608001708984,0
40.584327697753906,0
42.81364822387695,0
46.09659957885742,0
48.41793441772461,0
49.94129180908203,0
,
51.9140625,1
51.209144592285156,1
51.41627502441406,1
50.78700637817383,1
50.882850646972656,1
49.32746505737305,1
47.37651824951172,1
44.546993255615234,1
41.45004653930664,1
37.765663146972656,1
35.62693405151367,1
37.831668853759766,1
38.77519607543945,1
42.90183639526367,1
43.5731315612793,1
,
42.10963821411133,1
38.817955017089844,1
34.1023063659668,1
30.649030685424805,1
21.41111946105957,1
18.755537033081055,1
17.901517868041992,1
22.823301315307617,1
21.99277114868164,1
23.766477584838867,1
26.674938201904297,1
31.83852767944336,1
34.45051574707031,1
37.04219436645508,1
38.69029998779297,1
,
36.88675308227539,2
35.30534362792969,2
27.62617301940918,2
25.27330207824707,2
21.238048553466797,2
18.059890747070312,2
17.899473190307617,2
17.394695281982422,2
17.332990646362305,2
17.5084171295166,2
17.789493560791016,2
14.914466857910156,2
16.281049728393555,2
20.418498992919922,2
20.224746704101562,2
15.995176315307617,2
14.487598419189453,2
12.475069046020508,2
11.522810935974121,2
12.170872688293457,2
14.163456916809082,2
19.114423751831055,2
24.90597152709961,2
29.008054733276367,2
31.265474319458008,2
32.41761779785156,2
33.2686767578125,2
33.53642654418945,2
33.466217041015625,2
33.144412994384766,2
36.767520904541016,2
34.71686935424805,2
28.752933502197266,2
25.937511444091797,2
28.778491973876953,2
34.010780334472656,2
38.43503189086914,2
,
42.025787353515625,0
40.91375732421875,0
38.66972732543945,0
32.866668701171875,0
29.63913917541504,0
27.664630889892578,0
25.341508865356445,0
25.90898895263672,0
26.512075424194336,0
26.663101196289062,0
26.46291732788086,0
26.93105125427246,0
23.878787994384766,0
27.20582389831543,0
31.191577911376953,0
,
33.016151428222656,2
31.65899085998535,2
26.200654983520508,2
21.50227928161621,2
16.7094669342041,2
22.834623336791992,2
30.024045944213867,2
34.68437194824219,2
36.04100036621094,2
36.76772689819336,2
37.05033493041992,2
35.891658782958984,2
36.228206634521484,2
38.8736686706543,2
39.78787612915039,2
39.46281433105469,2
,
37.82208251953125,1
35.28237533569336,1
36.47825241088867,1
39.75785827636719,1
41.323570251464844,1
44.626243591308594,1
46.92099380493164,1
48.12676239013672,1
47.9864501953125,1
48.51417541503906,1
48.95067596435547,1
50.37908935546875,1
51.51231002807617,1
51.6280632019043,1
52.81602096557617,1
,
52.40647506713867,0
51.48081970214844,0
51.33000946044922,0
51.6025390625,0
51.882362365722656,0
53.205909729003906,0
53.33670425415039,0
52.27812576293945,0
51.3570671081543,0
49.39336395263672,0
46.87836456298828,0
45.21648025512695,0
42.39849090576172,0
37.16456604003906,0
33.47053909301758,0
,
28.25457191467285,1
27.062131881713867,1
34.74884796142578,1
37.72110366821289,1
42.575714111328125,1
46.559837341308594,1
49.475223541259766,1
49.37836456298828,1
50.46842956542969,1
50.80232620239258,1
51.1059684753418,1
52.546119689941406,1
54.013633728027344,1
56.55912780761719,1
60.99201965332031,1
,
63.35764694213867,2
66.65057373046875,2
69.07352447509766,2
69.38431549072266,2
69.72087097167969,2
66.9773178100586,2
61.75303268432617,2
56.64857864379883,2
54.20451354980469,2
52.49462127685547,2
50.13001251220703,2
49.86279296875,2
48.28889846801758,2
45.37656784057617,2
41.629024505615234,2
,
36.885372161865234,1
32.006107330322266,1
22.615577697753906,1
16.32012939453125,1
13.524918556213379,1
9.97177791595459,1
7.636435031890869,1
6.419137001037598,1
6.73341178894043,1
7.777862548828125,1
10.434721946716309,1
12.725951194763184,1
16.87286949157715,1
21.985061645507812,1
30.719388961791992,1
35.972930908203125,1
,
37.65354919433594,0
40.54319763183594,0
44.10941696166992,0
45.69786071777344,0
46.153541564941406,0
46.480655670166016,0
45.91279220581055,0
46.08078384399414,0
46.85070037841797,0
47.45151138305664,0
48.75503921508789,0
50.71251678466797,0
52.34960174560547,0
52.007896423339844,0
51.89275360107422,0
,
50.386837005615234,2
50.69156265258789,2
49.62994384765625,2
48.77096939086914,2
48.40237045288086,2
46.94816589355469,2
44.12565231323242,2
42.219966888427734,2
40.5014533996582,2
40.535179138183594,2
44.898658752441406,2
48.176910400390625,2
50.21139907836914,2
51.83527374267578,2
52.29876708984375,2
,
