attention,key
60.489463806152344,2
60.75768280029297,2
61.948646545410156,2
63.5095100402832,2
62.918983459472656,2
63.69636154174805,2
61.81471633911133,2
59.53480911254883,2
59.41228103637695,2
56.9060173034668,2
54.443016052246094,2
53.402610778808594,2
52.340152740478516,2
51.510459899902344,2
51.17549514770508,2
50.60902786254883,2
51.15031814575195,2
50.87147903442383,2
51.609344482421875,2
52.05931091308594,2
52.27593231201172,2
52.04115295410156,2
51.790733337402344,2
52.210235595703125,2
53.21238327026367,2
54.25819396972656,2
54.980621337890625,2
54.56543731689453,2
54.58346939086914,2
54.503780364990234,2
54.22709274291992,1
53.88951110839844,1
53.76170349121094,1
52.75272750854492,1
52.53218460083008,1
52.31694030761719,1
51.81763458251953,1
50.669342041015625,1
49.66255187988281,1
48.609859466552734,1
50.08968734741211,1
50.77511978149414,1
49.99571228027344,1
49.33311462402344,1
46.73764419555664,1
43.980323791503906,1
41.38871765136719,1
39.184661865234375,1
41.28895568847656,1
41.262943267822266,1
42.34577178955078,1
39.9721794128418,1
39.312767028808594,1
38.145286560058594,1
35.7726936340332,1
35.610084533691406,1
35.55931854248047,1
35.96146774291992,1
39.07733154296875,1
36.43902587890625,1
31.69016456604004,1
30.493398666381836,1
27.906551361083984,1
26.715158462524414,1
26.45655632019043,1
29.297962188720703,1
35.12981414794922,1
36.817169189453125,1
41.11233901977539,1
41.407405853271484,1
41.79248809814453,1
45.31904983520508,1
47.956634521484375,1
50.448341369628906,1
52.105037689208984,1
52.31599807739258,1
52.829345703125,1
52.00767517089844,1
51.267486572265625,1
50.98067092895508,1
50.96155548095703,1
50.95966339111328,1
51.58351135253906,1
51.756900787353516,1
50.80167007446289,1
48.3784065246582,1
45.58803939819336,1
41.602500915527344,1
40.2921028137207,1
43.925437927246094,1
44.74313735961914,1
41.341102600097656,1
37.23739242553711,1
33.967430114746094,1
33.074623107910156,1
30.384119033813477,1
29.946557998657227,1
28.25592041015625,1
27.18815040588379,1
27.06769371032715,1
25.3161678314209,1
22.101490020751953,1
20.26753807067871,1
19.614967346191406,1
18.989395141601562,1
18.549097061157227,1
17.777137756347656,1
16.26819610595703,1
12.148030281066895,1
7.413052082061768,1
7.645788192749023,1
8.210115432739258,1
8.476346969604492,1
11.09276294708252,1
15.825462341308594,1
16.996368408203125,1
17.757713317871094,1
22.52338218688965,1
28.638883590698242,1
29.73219871520996,1
