attention,key
2.0987415313720703,1
2.107482433319092,1
1.9515609741210938,1
1.9395179748535156,1
2.604310989379883,1
4.554898262023926,1
6.518619537353516,1
9.199201583862305,1
12.295114517211914,1
12.660309791564941,1
12.981464385986328,1
13.152748107910156,1
13.247297286987305,1
13.321399688720703,1
13.970457077026367,1
14.781240463256836,1
15.143878936767578,1
20.33324432373047,1
22.145864486694336,1
27.927885055541992,1
32.14533233642578,1
36.58976364135742,1
39.6098747253418,1
38.88203048706055,1
36.006103515625,1
34.713565826416016,1
