meditation,key
36.27962112426758,1
39.62748718261719,1
39.557586669921875,1
39.98603820800781,1
,
41.9970817565918,0
45.81828689575195,0
46.63738250732422,0
47.01722717285156,0
46.84983825683594,0
49.055015563964844,0
50.45328903198242,0
51.08661651611328,0
51.02153778076172,0
54.01826095581055,0
56.936912536621094,0
61.00371551513672,0
64.22151184082031,0
67.36903381347656,0
67.02784729003906,0
,
65.14726257324219,1
64.25759887695312,1
62.63118362426758,1
62.58867263793945,1
61.19184494018555,1
61.46709060668945,1
61.63753128051758,1
64.8441390991211,1
68.7353286743164,1
72.76704406738281,1
74.46637725830078,1
76.35487365722656,1
77.90560150146484,1
80.72044372558594,1
80.54635620117188,1
,
80.13819885253906,1
80.1715316772461,1
80.18611907958984,1
80.48436737060547,1
81.48794555664062,1
83.2729263305664,1
81.4371109008789,1
79.85936737060547,1
75.88775634765625,1
76.17766571044922,1
73.91632080078125,1
69.97026062011719,1
66.22711944580078,1
62.382179260253906,1
59.87213134765625,1
,
57.04926300048828,0
57.6641845703125,0
57.917381286621094,0
58.76247024536133,0
58.98453903198242,0
59.46097946166992,0
59.49860763549805,0
59.49846649169922,0
56.666725158691406,0
52.837120056152344,0
49.22322082519531,0
48.49565124511719,0
47.97105026245117,0
47.99931335449219,0
46.82915496826172,0
,
45.893699645996094,0
47.069664001464844,0
46.87630081176758,0
46.87004852294922,0
46.208412170410156,0
48.722877502441406,0
46.519737243652344,0
45.30190658569336,0
42.33812713623047,0
38.477684020996094,0
35.311378479003906,0
32.74924087524414,0
29.203603744506836,0
30.267520904541016,0
34.116905212402344,0
37.71366500854492,0
,
39.447296142578125,1
41.035770416259766,1
41.198394775390625,1
39.7454833984375,1
38.916603088378906,1
37.59788131713867,1
37.45742416381836,1
37.14952850341797,1
36.20888900756836,1
33.33106231689453,1
32.16625213623047,1
30.739227294921875,1
31.74026870727539,1
35.500877380371094,1
38.644405364990234,1
,
41.19721221923828,1
44.73958969116211,1
46.43265151977539,1
46.482547760009766,1
46.90097427368164,1
46.257137298583984,1
44.67116928100586,1
44.663169860839844,1
44.80552673339844,1
45.084068298339844,1
45.26340103149414,1
45.51206970214844,1
46.08534240722656,1
48.35513687133789,1
50.11233901977539,1
50.30152130126953,1
49.476863861083984,1
47.84400939941406,1
43.7830810546875,1
39.674598693847656,1
39.606163024902344,1
39.409427642822266,1
39.137977600097656,1
38.72400665283203,1
35.278541564941406,1
34.29561996459961,1
34.23004150390625,1
34.04902267456055,1
34.27857208251953,1
34.26227569580078,1
34.33696365356445,1
34.553627014160156,1
34.45054626464844,1
32.794498443603516,1
32.1708869934082,1
32.42548751831055,1
34.16944885253906,1
,
37.70296859741211,2
41.58839416503906,2
43.09556579589844,2
40.490238189697266,2
38.09026336669922,2
35.097042083740234,2
33.23111343383789,2
34.79724884033203,2
35.32870864868164,2
35.59859085083008,2
37.489437103271484,2
38.635765075683594,2
40.555686950683594,2
41.568180084228516,2
43.59616470336914,2
,
46.936363220214844,2
49.17764663696289,2
47.575199127197266,2
46.92150115966797,2
48.80389404296875,2
49.008140563964844,2
49.339744567871094,2
51.97291946411133,2
54.65662384033203,2
53.49018096923828,2
54.52620315551758,2
53.52201461791992,2
52.89305877685547,2
56.35918426513672,2
60.04097366333008,2
,
62.17509078979492,0
64.61824035644531,0
66.63026428222656,0
68.35560607910156,0
66.87652587890625,0
66.36724090576172,0
66.82600402832031,0
66.88240814208984,0
66.84516906738281,0
63.49079513549805,0
59.89775848388672,0
56.0028190612793,0
52.250022888183594,0
49.11281967163086,0
48.73173904418945,0
,
46.847694396972656,2
46.439178466796875,2
45.026649475097656,2
41.02583694458008,2
37.76948928833008,2
33.74944305419922,2
29.634319305419922,2
25.67215919494629,2
22.67384910583496,2
21.77128028869629,2
19.55404281616211,2
18.84341812133789,2
20.024478912353516,2
20.698558807373047,2
22.414819717407227,2
,
24.735824584960938,0
27.74933433532715,0
31.48702049255371,0
34.61432647705078,0
38.632049560546875,0
42.07489013671875,0
43.4890022277832,0
43.811614990234375,0
43.85844039916992,0
43.02150344848633,0
43.04343795776367,0
44.603187561035156,0
45.94034957885742,0
47.65580368041992,0
50.20905685424805,0
52.9404411315918,0
,
53.33747100830078,0
52.24139404296875,0
52.440025329589844,0
50.9135627746582,0
48.21697998046875,0
45.056121826171875,0
41.01234817504883,0
37.05095291137695,0
33.595733642578125,0
34.30278396606445,0
36.293418884277344,0
39.85273361206055,0
43.242271423339844,0
47.265716552734375,0
48.70124053955078,0
,
48.25648880004883,2
47.80861282348633,2
47.665504455566406,2
45.824134826660156,2
44.815956115722656,2
42.380889892578125,2
45.61357498168945,2
47.809600830078125,2
50.1008415222168,2
52.53009796142578,2
56.46582794189453,2
60.520355224609375,2
64.4907455444336,2
68.09185791015625,2
68.13920593261719,2
,
66.01795959472656,2
62.390464782714844,2
59.403099060058594,2
56.06589889526367,2
56.49409103393555,2
55.87404251098633,2
54.790687561035156,2
53.245445251464844,2
52.486328125,2
50.26951217651367,2
49.72846221923828,2
46.33591079711914,2
46.80325698852539,2
47.55748748779297,2
48.79261016845703,2
,
47.98420715332031,2
47.224666595458984,2
43.813167572021484,2
41.378395080566406,2
39.6577262878418,2
41.19845199584961,2
41.645545959472656,2
42.402523040771484,2
43.43226623535156,2
44.95176696777344,2
48.371028900146484,2
52.20812225341797,2
55.164306640625,2
58.40256881713867,2
58.64452362060547,2
,
