attention,key
47.75880813598633,1
47.10821533203125,1
47.190452575683594,1
45.75081253051758,1
44.73133850097656,1
43.61408233642578,1
43.34946060180664,1
43.66518783569336,1
42.16720962524414,1
39.574974060058594,1
39.394107818603516,1
38.83928680419922,1
33.57177734375,1
27.99876594543457,1
22.739755630493164,1
18.453466415405273,1
19.37594985961914,1
19.23357391357422,1
24.855688095092773,1
32.69407272338867,1
39.728755950927734,1
44.755699157714844,1
48.564117431640625,1
50.01005172729492,1
49.96458053588867,1
49.28151321411133,1
49.63624954223633,1
48.962223052978516,1
48.62622833251953,1
48.56624984741211,1
47.23351287841797,1
47.04682540893555,1
49.0269775390625,1
51.302860260009766,1
51.31557846069336,1
51.32337951660156,1
51.71147537231445,1
50.30813217163086,1
47.11679458618164,1
43.93275451660156,1
42.188995361328125,1
40.16162872314453,1
40.27262496948242,1
41.913108825683594,1
43.05059051513672,1
41.77401351928711,1
42.04587936401367,1
42.640777587890625,1
44.25414276123047,1
45.69126510620117,1
48.863582611083984,1
49.17251968383789,1
48.324344635009766,1
49.94902420043945,1
51.595069885253906,1
52.802215576171875,1
53.8476676940918,1
54.61367416381836,1
55.59333419799805,1
54.44187545776367,1
53.55751037597656,1
52.6776237487793,1
52.68215560913086,1
53.47873306274414,1
54.506160736083984,1
56.718597412109375,1
60.63186264038086,1
63.960365295410156,1
66.8152084350586,1
66.85235595703125,1
66.65875244140625,1
67.78241729736328,1
65.92737579345703,1
64.82373046875,1
63.664859771728516,1
60.34099197387695,1
